Return,Risk
0.24610277616532514,0.3604706138118411
0.21452758693082605,0.28670711157283296
0.251751423662087,0.34126937500987586
0.23787441578342533,0.32154399595666616
0.19639321785774203,0.29121155388465375
0.19351088514104584,0.2803850139885596
0.22793926840610143,0.3112607927279032
0.23837834803763713,0.32161201215960866
0.18931205208399235,0.2737996800672819
0.22901008884593926,0.33024711569457793
0.29084237806906066,0.3962230782154279
0.2088680875781026,0.2884569780915055
0.2830762454077557,0.3726530415039699
0.1916285741453944,0.28074811218053386
0.20766322206922588,0.2964766051686621
0.17785301851056567,0.28347512977478007
0.23318702413090664,0.31347596912449593
0.2347079051481079,0.3237101073825784
0.16752278460226708,0.27949199673501973
0.2040181317997903,0.28428913836495945
0.22598163312502234,0.330176329944437
0.22997964147306857,0.3190265597619431
0.24515407733951408,0.30439912425961024
0.21805248723068374,0.2832802900157588
0.18370512879952472,0.2750411449344799
0.21347045379897478,0.3003949944006239
0.17837228975833191,0.2805341151728733
0.2386492297173074,0.3476606022088763
0.22764686801915074,0.3175593340604835
0.2033229952310841,0.2905346986642627
0.1928472673658684,0.2826131857953624
0.21221857663296906,0.29494918501576317
0.1771871460278391,0.28843755238204605
0.22085834706650814,0.31270657037504707
0.18192857980308058,0.27790159338019466
0.23704159023650517,0.32925891717393385
0.2408005009397712,0.3040547410485532
0.22908123972505004,0.32222429743170417
0.20844880221938553,0.29441138296976904
0.2068491268954504,0.29963010741398594
0.2040260188250603,0.2875006202994545
0.2400849908245248,0.3298857490150516
0.2590181860835328,0.3273664536343419
0.2182436923441655,0.29150588523792464
0.22345973429468582,0.3140780282679851
0.21249231400041743,0.30746850848257457
0.22102483562430525,0.30545112709755085
0.20043245599550813,0.2999797905270364
0.253623502729733,0.33514202103083074
0.27357117134732084,0.3850077937856191
0.23411937911442837,0.32072005705906426
0.26245452089661325,0.363818030551791
0.2762282474512577,0.3740951757962683
0.21394694340292758,0.3131346412913261
0.2515557707986202,0.3618742186142019
0.2548449645357519,0.3458962854636528
0.1770542788193504,0.29557110179022655
0.2383016604348383,0.31001049409233056
0.2600721165411623,0.3732172640956543
0.22031975439405443,0.301567691007685
0.24620546188460077,0.3573556853455889
0.24798883542570455,0.3493350686927394
0.23541972168567904,0.33167387479777927
0.2313301034364653,0.3108179389612179
0.18341369221009296,0.30601111889116267
0.2577365134503663,0.34214140881443394
0.20739931336081888,0.2962803572665985
0.23385833155234012,0.321894249342117
0.22459954663359785,0.29646757654841
0.20043540008045022,0.2814097916126271
0.21347694794686067,0.2895841705495486
0.2556040177168247,0.34696983371599216
0.2355431618903351,0.34480847028345324
0.2921591377522891,0.4159345578074476
