Date,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,MSFT,PFE,XOM
2023-10-04,0.2459636031590117,0.31925831508071706,0.1801350377682686,0.16728513464847244,0.2338905745757217,0.1273410910776036,0.13227770692369928,0.21242297458712156,0.20404273513865673,0.23760613066456004
2023-10-05,0.23794163677887803,0.31793971610313426,0.18120197537829705,0.16777504098391346,0.22299201721907871,0.13033070076460607,0.13123984862168322,0.20811339985736596,0.20533562635312372,0.24592315092827502
2023-10-06,0.22958526054313727,0.31296615665308763,0.1796148098508406,0.1688162353489694,0.22002217567751828,0.1302631619794575,0.13924288531322787,0.21073806570473144,0.2039902842952817,0.25004241793668114
2023-10-09,0.22795443447148855,0.31118001264715306,0.18287797220078322,0.18458523216707068,0.22031475430201672,0.12359257490695294,0.139340925762888,0.21022867556964078,0.20279544709510888,0.2644244461739357
2023-10-10,0.22662585728266402,0.3127352003537174,0.19835991409669326,0.18404474513825084,0.21982787513312502,0.11969060065700256,0.14014756950697804,0.21067593957707642,0.20282652150989183,0.2638182007099506
2023-10-11,0.21844590025396776,0.31491202125101014,0.19265656001169484,0.20941717307527893,0.21237364334530348,0.12506376871647545,0.13838949491699654,0.20947814628854952,0.20281874832279614,0.28398036965252244
2023-10-12,0.2110879469243241,0.3151423998032696,0.19265501454580708,0.20939683079694504,0.21400629626848874,0.12516633428442983,0.13808066305794814,0.20981544033057162,0.20264412695215545,0.28217716914371604
2023-10-13,0.21257110672200816,0.3123765140188081,0.19273590291095544,0.21473078776825152,0.21694166523990133,0.12139223728868949,0.13991269499582343,0.21188169028114523,0.20990203864681983,0.2976216357592511
2023-10-16,0.21044871420283745,0.31940983601474093,0.19154478089031807,0.20834048698666052,0.2194504683493235,0.1207606785426365,0.13974647720683844,0.21612071333864763,0.23472655797934858,0.29084622461467496
2023-10-17,0.21114139829497486,0.3197250096467643,0.2031097562087013,0.20839033838707474,0.2197000205644989,0.12312137016802369,0.13565688159659456,0.21183809004545642,0.23655600166756235,0.29368953048999835
2023-10-18,0.18553021161885708,0.32548329304403234,0.20393884066327767,0.2095703803655307,0.22112116241634674,0.12939369578201734,0.139783526566871,0.21243178964569429,0.25142490202612766,0.29553809970662137
2023-10-19,0.16496565015986064,0.32016018381510786,0.20546086284980103,0.20957416398147638,0.22068946235371453,0.12260370961202087,0.13789633802286422,0.21109382614729102,0.2516913036930062,0.2952495758240318
2023-10-20,0.16968144898066462,0.32662663165199846,0.2137888886542191,0.21323208418183925,0.22438841404541165,0.12305090239922194,0.14627699835447364,0.21130728034520888,0.2549604890936204,0.29583162341873853
2023-10-23,0.16823784909318207,0.3095320692642763,0.22558617896368519,0.23205003324324724,0.22494772170308971,0.11758859970092445,0.15095700160823897,0.2100992821968951,0.2559947684370834,0.2966136718246316
2023-10-24,0.1615148968355877,0.3134543388220193,0.21692529066680644,0.23548961911408473,0.2273656608360718,0.1151902980195294,0.14557926590376902,0.20370914545555732,0.25605386652802126,0.28328551615767406
